"Plant.Code","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","percentAllocation","cooling","weighted.JAN_DB","weighted.FEB_DB","weighted.MAR_DB","weighted.APR_DB","weighted.MAY_DB","weighted.JUN_DB","weighted.JUL_DB","weighted.AUG_DB","weighted.SEP_DB","weighted.OCT_DB","weighted.NOV_DB","weighted.DEC_DB","weighted.JAN_WB","weighted.FEB_WB","weighted.MAR_WB","weighted.APR_WB","weighted.MAY_WB","weighted.JUN_WB","weighted.JUL_WB","weighted.AUG_WB","weighted.SEP_WB","weighted.OCT_WB","weighted.NOV_WB","weighted.DEC_WB","weighted.JAN_WS","weighted.FEB_WS","weighted.MAR_WS","weighted.APR_WS","weighted.MAY_WS","weighted.JUN_WS","weighted.JUL_WS","weighted.AUG_WS","weighted.SEP_WS","weighted.OCT_WS","weighted.NOV_WS","weighted.DEC_WS","Latitude","Longitude","State","County","JanWT_pred","FebWT_pred","MarWT_pred","AprWT_pred","MayWT_pred","JunWT_pred","JulWT_pred","AugWT_pred","SepWT_pred","OctWT_pred","NovWT_pred","DecWT_pred"
2727,2556046,2952002,3404209,2352473,2749780,4434690,4430037,4205526,2522761,1923971,2819175,2103860,100,"lake",4,2,12,16,21,26,27,26,22,16,12,12,1,-1,8,12,17,21,22,20,18,12,9,10,5,6,6,6,5,4,4,4,5,6,4,4,35.5975,-80.9658,"NC","Catawba",6.937994714,5.94760547,7.621470609,14.42218673,19.61678731,18.04927343,25.86652101,26.14360281,25.23750841,20.1235777,15.68478074,12.78380941
2823,2389649,2218394,2062004,2667289,2759919,2241756,2707407,2753270,2191196,1309433,2010816,2693061,100,"lake",-8,-12,2,7,12,19,22,21,17,9,1,-5,-8,-13,-1,3,8,15,18,16,13,6,-1,-6,11,10,11,12,11,8,9,8,9,11,10,9,47.065854,-101.213093,"ND","Oliver",6.714915672,3.742987249,7.630260563,10.84784362,15.02743263,19.05501727,22.2125835,22.91442434,24.11521297,14.36904382,10.6137272,10.0717616
2835,89924,216395,179368,79931,0,0,0,0,0,0,0,0,100,"lake",-6,-11,-1,9,17,19,21,20,20,11,8,6,-7,-12,-2,5,13,16,18,17,16,9,6,5,10,8,8,8,7,7,5,6,6,8,9,9,41.9086,-80.7697,"OH","Ashtabula",0.499316522,0.322220999,1.553219444,3.101626602,16.64581665,18.79817366,21.52017791,22.38086046,20.45961669,13.45820822,8.460774865,5.930877748
2836,854400,1509447,1201701,1241346,660506,1187072,1446818,1640844,1778816,1522670,805562,266694,100,"lake",-5,-10,1,10,18,20,22,21,20,12,9,7,-6,-11,-1,7,14,17,18,18,17,9,6,5,12,11,10,10,9,9,7,7,8,11,11,11,41.504453,-82.054619,"OH","Lorain",0.680818001,0.479485214,2.246784936,9.242998001,16.4145103,20.56026626,23.46316739,24.09537062,22.50914051,16.65282938,10.38480939,6.911164322
2837,1224634,1149487,876025,246749,0,0,0,0,0,0,0,0,100,"lake",-6,-11,0,9,17,20,21,21,20,12,9,6,-6,-11,-2,6,14,17,18,17,16,9,6,5,12,10,10,10,9,8,7,8,8,11,11,11,41.6711,-81.4425,"OH","Lake",0.585220408,0.345308498,1.928033011,8.519358741,17.35027654,19.63120408,21.83550638,22.75292484,21.02969031,13.98213414,9.006895756,6.3974838
2838,86001,50717,150763,112804,0,0,0,0,0,0,0,0,100,"lake",-5,-10,1,10,18,20,22,21,20,12,9,7,-6,-10,-1,7,14,18,18,18,17,9,6,5,13,11,10,11,9,9,8,9,9,12,12,12,41.5356,-81.6419,"OH","Cuyahoga",0.606197078,0.356781132,2.077361733,7.780629593,17.64654508,20.09186849,21.92297556,22.93649778,21.20623106,14.10671106,9.262667723,6.702879333
2878,666120,701526,758215,708637,710298,641674,727443,695603,755184,588850,771106,142930,100,"lake",-5,-10,1,10,18,21,22,22,21,13,8,6,-7,-10,-1,6,14,17,18,18,17,9,5,4,10,9,9,9,8,8,6,6,6,10,9,10,41.6917,-83.4378,"OH","Lucas",0.792268722,0.549272089,2.639346982,12.67011787,19.91872595,25.36211407,25.46527617,24.9082019,22.75085429,18.50367507,8.696941501,5.890474437
2956,429659,440627,720659,1232117,248559,650375,1634957,1604770,587723,395988,768450,814522,100,"lake",4,4,12,17,20,26,28,27,25,18,12,8,1,1,8,14,17,22,24,21,20,13,9,6,9,11,9,11,10,9,9,8,9,8,11,10,34.96645,-96.7258,"OK","Seminole",6.043937862,7.359157387,12.37401195,18.09104686,20.5529117,25.71981509,28.0889716,26.84357805,24.58841874,19.3689124,13.31641539,9.800851677
3000,1580,0,0,0,0,0,8245,826,568,0,0,0,100,"lake",3,3,11,17,19,27,28,27,25,18,11,7,0,0,8,13,16,22,23,21,20,13,8,5,8,10,8,10,10,9,9,8,9,7,10,9,36.1438,-97.0681,"OK","Payne",4.870158611,5.880595663,11.74816854,17.34228076,19.58861554,25.42776213,27.69629532,26.24932519,23.87299727,17.92883097,12.20695555,8.012488499
3287,345543,585096,0,0,492700,540135,686140,615727,233206,648518,771689,257799,100,"lake",7,6,15,19,23,28,29,28,24,18,15,16,4,3,11,15,18,22,23,22,21,15,13,13,5,6,6,6,5,5,5,4,4,4,4,4,34.0556,-81.2172,"SC","Lexington",8.523456513,7.869518424,13.25115067,18.57363053,23.27308647,28.22975715,28.7838037,28.74713616,25.75417358,19.14650932,15.0626077,13.26900369
3452,6997,8909,15424,27011,18234,207243,502431,644064,128214,41214,0,128214,100,"lake",7,8,14,19,22,28,30,30,28,21,14,11,4,5,11,16,19,23,24,22,21,16,11,9,8,9,8,9,10,8,9,7,7,8,9,8,32.8358,-96.5458,"TX","Dallas",9.710474247,10.63594171,13.85971281,20.55325,21.98847689,26.66255403,28.90901238,28.21110568,26.89429117,22.97904804,17.05583568,12.37493245
3453,5773,93557,69234,51379,225302,83757,826048,740364,333439,180396,31382,28426,100,"lake",8,8,14,19,22,28,30,31,28,22,14,12,4,5,11,16,19,23,23,22,21,16,11,9,8,9,8,9,10,7,9,7,7,8,9,8,32.7231,-96.9358,"TX","Dallas",8.238035876,11.19911457,13.98819515,20.28832676,23.26744525,28.2471298,29.48367841,29.74018135,28.12430863,23.6778293,18.03518434,12.75631061
3457,658204,775986,909459,1045828,1116977,1313129,1413977,1298174,1149858,1075574,660527,852308,100,"lake",9,10,16,22,24,27,29,29,26,22,17,14,6,8,13,19,21,23,24,23,22,17,14,12,5,6,6,6,7,5,6,4,4,5,5,6,30.4356,-95.5214,"TX","Montgomery",10.84445372,13.41575889,16.25644181,21.44627038,24.01785561,26.76594481,29.40873394,29.24246575,27.55433873,23.64974585,18.56087717,15.54569264
3476,23529,14583,0,0,0,48251,102137,157628,54864,311937,51,27570,100,"lake",7,7,14,20,23,28,30,29,27,21,15,13,4,5,11,16,20,23,24,23,21,16,12,11,7,8,6,8,7,7,8,6,5,6,6,8,32.3766,-94.6415,"TX","Gregg",9.240299133,10.37213214,14.86206413,20.91459624,23.80623527,27.29617329,29.44505564,28.87399677,26.88982927,22.33091269,17.56225399,13.40975154
3477,0,0,0,0,0,4936,6385,9643,0,14679,1812,0,100,"lake",7,7,13,19,23,27,30,29,27,21,15,13,4,4,11,16,20,23,24,22,21,16,12,10,7,8,6,8,8,7,8,6,5,6,7,8,32.9215,-94.7226,"TX","Morris",8.823193967,9.792643933,14.33805245,20.79098531,23.48244821,26.56948651,29.02238851,28.53741889,26.48865664,21.76470339,16.67748594,12.64330382
3490,12169,88521,69587,10730,8545,118586,304721,461957,58213,18738,25036,13012,100,"lake",6,7,13,18,21,27,29,29,27,20,13,10,3,4,10,15,19,22,23,22,20,15,10,7,8,9,8,10,9,8,8,7,7,7,9,9,33.1344,-98.6117,"TX","Young",7.079163356,9.702846144,14.22015534,19.86540962,21.7667938,26.96459289,28.78545137,27.95798909,25.9576683,21.01292598,14.57152407,9.915085575
3491,23677,168431,60324,45414,70442,134241,1019522,1051432,259509,109237,64889,63518,100,"lake",7,8,14,19,22,28,31,31,28,22,15,12,4,5,11,16,19,23,23,22,21,16,11,8,9,10,9,10,10,9,11,8,8,8,9,9,32.7283,-97.2192,"TX","Tarrant",7.657498865,11.26903097,12.26438096,21.04810366,24.78882481,28.77162459,30.1799793,31.00330177,28.63281171,23.59294116,18.33062853,12.72281961
3497,3822795,3177946,4015766,3329314,2202830,4062434,4302065,3841353,3776507,3284534,3556142,3287114,100,"lake",8,9,14,20,23,28,30,30,28,22,15,13,4,5,11,17,20,23,24,23,21,16,12,10,7,8,7,8,8,6,8,6,5,7,7,7,31.8206,-96.0544,"TX","Freestone",9.493461592,11.69000575,14.95837383,21.0383231,23.15538195,27.51535874,29.16998134,28.99029253,27.29023188,22.81266546,17.86556082,13.64753204
3504,31709,32700,78771,0,6274,115584,202332,298378,94539,7420,35447,20959,100,"lake",8,9,15,21,24,28,30,29,27,21,15,13,5,6,12,17,20,23,24,23,21,16,13,11,7,8,6,8,7,6,7,6,5,6,6,7,31.93985,-94.989834,"TX","Cherokee",9.408694173,11.09680885,15.12759959,20.83827115,23.44738888,27.33637254,29.13447705,29.07192137,27.17275088,22.69848552,17.43192588,13.85699162
3576,7633,11851,19428,0,0,0,177461,191178,14378,0,0,0,100,"lake",7,7,13,19,22,28,30,30,27,21,14,11,3,4,11,16,19,23,24,22,21,15,11,8,7,9,7,9,9,8,9,7,7,7,8,8,33.068055,-96.452481,"TX","Collin",8.588176205,9.644055391,13.5581531,19.74996408,21.71041454,26.30534119,28.76137638,27.95071434,26.31003041,21.94829491,16.37674396,11.94866713
3601,27460,147935,84819,157,0,36592,407778,760594,189014,71129,308,27697,100,"lake",9,10,17,21,24,27,29,30,28,23,16,13,6,7,13,18,21,23,24,23,22,17,13,11,6,7,6,7,7,5,7,5,4,5,6,6,30.1456,-97.2708,"TX","Bastrop",13.3071205,15.23928689,17.89009974,21.61724789,24.56902335,26.61388386,29.03208011,29.46802269,27.7286114,23.73498207,19.75814628,15.73111128
3611,15589,204123,181723,510189,253621,338546,615952,792997,345218,203877,214106,46853,100,"lake",10,12,16,22,25,27,30,31,29,25,18,15,6,8,13,18,22,23,24,23,22,18,14,11,7,8,7,8,10,7,10,7,6,8,7,6,29.308056,-98.3242,"TX","Bexar",16.61196211,18.84517007,19.568201,23.54787597,24.91727159,27.40236554,29.28248312,29.94023417,28.63085481,24.76374933,20.91536463,17.82329569
3612,37988,110401,196288,55766,48653,96131,305080,824548,426718,166156,79764,101140,100,"lake",10,12,16,22,25,27,30,31,29,25,18,15,6,8,13,19,22,23,24,23,22,18,14,11,7,8,7,8,9,7,9,7,6,7,7,6,29.2567,-98.3825,"TX","Bexar",16.46291505,18.67774178,19.52598978,23.70246261,24.91310687,27.54104352,29.32418982,29.93914775,28.60633413,24.81486922,21.03194213,17.80773722
3954,5304184,5207570,3703986,213067,4699675,5415411,5180348,5398333,3835849,4615480,5188881,5415555,100,"lake",-2,-5,3,12,19,21,23,22,20,12,9,7,-4,-7,0,7,15,18,19,18,16,9,6,5,6,6,6,6,4,5,4,3,3,5,5,5,39.2008,-79.2636,"WV","Grant",1.958422237,1.374895219,7.245577955,10.15113566,17.20197533,26.44343561,28.84911347,29.42648604,26.56456369,21.63653444,18.92371984,9.952165718
3982,162940,151644,107063,97644,195341,166349,158104,181077,130587,191878,135968,148592,100,"lake",-10,-14,-1,6,11,16,20,19,17,8,3,-1,-10,-14,-3,2,8,14,17,16,15,6,2,-2,9,9,9,9,7,5,6,7,6,7,8,9,46.587222,-90.9017,"WI","Ashland",0.356151165,0.236844873,1.394949372,6.680169673,13.14796476,16.87893671,21.30689043,19.80527275,17.84476618,9.371120816,4.849880493,1.453120955
3992,6756,20900,6,0,91444,49152,103356,45762,78184,40162,3,0,100,"lake",-7,-12,1,9,16,20,21,21,20,11,6,2,-7,-12,-1,5,12,16,18,17,16,8,4,1,7,8,7,8,8,6,5,6,6,7,8,8,43.0789,-89.3744,"WI","Dane",0.887507401,0.454982359,3.551298633,9.781112807,15.33419761,21.03939367,22.79513834,23.28552161,21.52965272,13.7815546,7.97620877,5.565130738
4040,755219,915428,687315,675996,696152,855715,895037,752349,632209,652301,811000,791847,100,"lake",-7,-11,1,7,14,18,21,20,19,11,6,2,-7,-12,-2,4,11,15,17,17,16,8,4,1,10,11,10,10,10,8,7,7,7,10,11,11,43.3842,-87.8689,"WI","Ozaukee",2.405131795,0.965992245,4.42312382,8.524907969,9.971938598,13.14755099,16.60557777,15.03369842,14.13695349,13.43582405,7.649199202,4.925909562
4041,3218935,2492144,2213686,1351470,2403205,2639723,3026271,3181752,3326271,2134142,1696671,2076216,100,"lake",-6,-10,1,8,14,18,21,21,20,12,7,3,-7,-11,-1,5,11,15,17,17,16,9,5,2,10,10,10,10,10,8,7,8,8,11,11,11,42.8457,-87.8294,"WI","Milwaukee",1.833259956,1.117184948,3.992965067,6.517382999,10.68012287,12.45849404,14.67639663,12.19147924,11.477455,14.43641193,8.869384482,5.923396195
4050,1842368,1894817,1883338,1132544,1445381,2148570,2241597,2181416,2005159,1570445,1262704,1182225,100,"lake",-7,-12,0,7,14,18,20,20,18,11,5,2,-8,-12,-2,4,11,15,17,17,16,8,4,1,10,10,9,10,10,7,7,7,7,10,10,10,43.715142,-87.705863,"WI","Sheboygan",2.792034658,1.186518352,4.518464049,8.50187205,8.874928095,12.51772736,14.54671638,12.74951032,12.00287588,12.31366048,6.96356889,5.222196856
4072,232583,400054,283625,96348,75172,225824,431301,271358,288433,244963,52975,23524,100,"lake",-7,-12,1,7,14,18,21,20,19,11,6,2,-8,-12,-2,4,11,15,17,17,16,8,4,1,9,10,9,10,10,7,7,7,7,9,10,10,44.54,-88.0086,"WI","Brown",0.636253511,0.477505673,3.206144195,9.060570631,17.24742555,21.57561843,23.67545016,23.31417639,22.44240598,14.26952916,7.114336647,3.579627732
4125,59529,65660,61106,101751,79190,61211,88454,92724,68751,35010,117884,136353,100,"lake",-7,-12,1,7,14,18,20,20,19,11,6,2,-8,-12,-2,4,11,15,17,17,16,8,4,1,10,10,9,10,10,7,7,7,7,9,10,10,44.082,-87.6558,"WI","Manitowoc",1.520928445,0.817899091,3.532589392,7.273715454,9.20851859,12.53396321,15.06625639,12.86438044,12.44634577,12.17833386,6.686306371,3.367488252
4937,0,446785,615449,376407,575921,573944,611851,614080,612165,546531,440419,620107,100,"lake",9,10,17,21,24,27,29,30,28,23,16,14,6,8,13,18,21,23,24,23,22,17,13,11,4,5,4,5,6,5,7,4,4,4,4,4,30.558,-98.3705,"TX","Llano",10.78119295,12.82846082,17.18316446,15.0380947,23.85960519,28.289945,29.06356024,29.56786989,27.98097421,23.72760908,19.32608979,15.19145547
6016,971815,913124,1203087,892190,862336,1230581,988874,805734,1313690,1044680,1022810,929368,100,"lake",-3,-7,5,13,18,22,24,23,22,14,8,5,-4,-8,2,9,15,20,21,19,17,10,6,4,8,9,8,10,9,7,6,6,7,9,10,11,40.4663,-89.9841,"IL","Fulton",1.787891505,1.532807149,5.540963827,13.80508579,19.27074579,23.0339541,25.20919075,25.98115267,23.98107005,15.95122025,10.32462025,6.644405583
6042,1142866,1179300,1900537,2935195,3102037,2521918,3017895,3217280,3261655,3526621,2862441,1855896,100,"lake",17,16,22,25,27,28,28,29,28,26,24,22,14,13,19,22,22,24,25,25,24,22,21,20,8,9,8,8,8,7,7,7,7,8,9,9,27.6058,-82.3456,"FL","Manatee",19.17980377,18.41575218,24.35268491,27.8709473,28.50449558,30.94010938,31.29731317,31.12747147,30.43028796,26.56449545,24.8826546,22.55955359
6043,1143784,511554,1330363,1765300,1958966,2848214,2754089,2789624,3022725,2973145,2748288,1962170,100,"lake",19,17,23,25,26,28,28,28,28,26,25,24,16,14,20,22,22,24,24,25,25,22,22,21,8,9,8,8,9,7,7,6,5,8,9,9,27.0536,-80.5628,"FL","Martin",21.1337928,19.24201085,24.28744106,26.2480361,27.54518827,28.87613788,28.50062162,28.99450535,28.73052974,26.80512982,25.88220579,24.04271881
6077,4235506,3939120,3846551,2754912,2606701,3983026,4432549,3831686,3582676,3444228,3392630,3684531,100,"lake",-2,-2,7,11,14,22,24,22,21,13,4,-1,-5,-4,2,7,11,18,19,18,16,8,1,-3,9,10,9,11,11,8,8,8,8,9,9,9,41.0808,-101.1408,"NE","Lincoln",0.740763498,2.090143017,6.699107349,11.51244435,15.08883568,20.1007125,19.86732921,18.38680801,17.34966135,14.09908968,7.812008898,3.787220338
6082,734323,1731368,563570,0,360,0,214485,159349,91588,0,0,0,100,"lake",-7,-12,-2,8,17,18,21,20,19,10,8,6,-8,-12,-3,5,13,16,17,17,16,8,5,4,12,12,11,11,10,9,7,8,8,10,10,10,43.358889,-78.604722,"NY","Niagara",1.008831346,1.111499513,1.871372735,4.552465642,10.9868448,11.76864541,20.14070455,20.74661923,18.75401387,13.88637349,10.55062079,7.229245162
6095,3150886,3075134,2254197,3432766,1844329,3208222,3698912,3599717,2599917,2567735,298895,602125,100,"lake",2,2,11,16,19,27,28,26,25,17,11,6,-1,-1,7,12,16,22,23,21,20,12,8,4,8,9,8,10,9,9,8,8,9,7,10,9,36.45307,-97.05279,"OK","Noble",4.478072621,5.485417904,11.35883508,16.89105168,19.38852999,25.20721712,27.42379806,25.77598212,23.31501128,17.47284557,11.86561014,7.448668339
6113,7355146,8551142,6542999,5967329,5436074,7034882,7398685,7821523,6760231,6114427,5484834,7338371,100,"lake",-1,-4,6,14,20,24,25,23,22,15,10,8,-2,-6,4,10,16,20,22,20,18,11,7,6,8,9,8,9,8,7,6,5,5,7,7,9,38.372222,-87.765833,"IN","Gibson",3.823865867,3.059140937,7.570306717,14.63498747,20.11080345,24.69784396,25.82010631,26.88853274,25.31333171,18.410621,13.11293331,8.856842479
6136,846799,831650,1060078,1089365,964221,1068180,1229701,1222157,1133498,961763,910981,815500,100,"lake",9,10,15,22,24,27,29,29,27,23,17,14,6,8,13,18,21,23,24,23,22,18,14,12,7,8,7,7,8,6,7,5,5,6,7,7,30.619937,-96.081846,"TX","Grimes",10.83929729,12.80888827,15.95498129,21.75207504,24.1709683,26.98633856,29.40157007,29.60885684,27.8790213,24.03337346,18.75935084,15.5136887
6138,1939728,1708841,1849114,549414,1054771,1578051,1739108,1599397,1599578,577242,1173640,1130192,100,"lake",4,2,11,17,20,26,28,26,24,17,12,9,1,-1,8,13,17,22,24,21,19,13,9,6,7,9,7,9,7,7,6,5,5,6,8,8,36.2561,-94.5241,"AR","Benton",7.933642941,8.363571154,10.79973586,15.27957076,17.07526802,19.91805325,22.77522212,23.21500428,22.14797573,18.18199089,14.8172559,12.14820384
6146,4810448,4374831,4047443,1398927,5012001,6626340,6867248,6680837,7111143,5009111,4543421,3217798,100,"lake",7,7,14,20,23,28,30,29,27,21,15,13,4,4,11,16,20,23,24,23,21,16,13,11,7,8,7,8,8,7,8,6,5,6,7,8,32.2606,-94.5706,"TX","Rusk",9.297522652,10.55210204,14.9440508,20.97607707,23.79169175,27.29762544,29.40162984,28.94705415,26.97370646,22.49750384,17.72780875,13.58607936
6147,0,0,0,0,794335,4938250,9596986,5652247,2573809,2686680,2645665,2767940,100,"lake",7,7,13,19,23,27,30,29,27,21,15,13,4,4,11,16,20,23,24,22,21,16,12,10,7,8,6,8,8,7,8,6,5,6,7,7,33.0917,-95.0417,"TX","Titus",8.476025556,9.53054256,14.05975001,20.49451429,23.09873782,26.60831698,28.96497406,28.39922535,26.32863768,21.48251261,16.23867903,12.30129688
6178,1993120,982042,819630,1235,793373,1880872,2198177,2006005,1589447,2011673,1950099,797215,100,"lake",11,13,17,23,26,28,30,29,27,24,19,16,8,10,15,21,23,25,25,25,24,20,16,14,9,10,9,10,12,9,10,8,7,9,9,9,28.7128,-97.214167,"TX","Goliad",13.4058339,16.04620452,18.94107895,23.55315149,26.09821176,28.60461875,29.8886726,30.47773663,28.59467644,25.01725374,20.94035303,17.14104423
6179,3824239,2687719,3279552,3358333,4454943,5316527,5773545,5396248,5143260,3582808,2813649,2792513,100,"lake",9,10,17,21,24,27,29,30,28,23,16,14,6,7,13,18,21,23,24,23,22,17,13,11,6,7,6,6,7,4,6,4,3,5,6,6,29.9172,-96.7506,"TX","Fayette",12.73805926,14.65616317,17.73942715,22.30988626,25.0544758,26.92535787,29.28494578,29.84125388,28.05769521,24.20927051,19.7279506,15.98986975
6180,6219632,5242604,1370625,3268441,5677383,5879907,6286549,6413836,6019107,5946037,5963565,5833646,100,"lake",8,9,14,21,24,28,30,30,28,23,16,13,5,6,12,17,21,23,24,23,21,17,13,11,7,8,7,8,8,6,8,6,5,7,7,7,31.1803,-96.4866,"TX","Robertson",10.09082242,12.1779824,15.59007548,21.38823158,23.79189,27.287527,29.25503142,29.41136475,27.66064387,23.58459776,18.45506646,14.56376837
6181,1706397,1169526,949859,1588799,1891143,1955040,2178551,2239416,1920034,1108590,568485,946205,100,"lake",10,12,16,22,25,27,30,31,29,25,18,15,6,8,13,18,22,23,24,23,22,18,14,11,7,8,7,8,10,7,10,7,6,8,7,6,29.308056,-98.3228,"TX","Bexar",16.61323261,18.84656017,19.56886959,23.54727896,24.91949952,27.40282362,29.2830786,29.94241044,28.6330647,24.76482107,20.91564176,17.82469833
6213,3299685,2872131,1747934,1550408,1789887,2442605,3231464,2277265,2096519,3011216,2910716,1849987,100,"lake",-2,-7,4,13,19,23,24,22,20,14,9,6,-4,-7,2,9,15,20,21,19,17,10,6,5,8,9,8,9,8,7,5,5,5,8,8,9,39.0694,-87.5108,"IN","Sullivan",2.95495967,2.373591187,7.005748737,14.38715576,20.24206645,23.39639214,24.81330812,25.80717684,24.07511297,17.43810051,12.34736327,8.688645871
6243,53612,18408,87654,86151,53111,88644,92999,98133,87540,35962,85825,85402,100,"lake",9,10,15,22,24,27,29,30,27,23,17,14,6,8,13,18,21,23,24,23,22,18,14,12,7,8,7,7,8,5,7,5,5,7,7,7,30.7217,-96.4608,"TX","Brazos",10.57564647,12.27003802,15.42247554,21.68185764,24.00411218,26.69513028,29.4188419,29.82663448,28.16134648,24.26243023,19.26877654,15.67852764
7097,1245461,256081,28,223171,2988721,2804402,3095869,3170999,2571420,2612559,2392048,2220457,100,"lake",10,12,16,22,25,27,30,31,29,25,18,15,6,8,13,18,22,23,24,23,22,18,14,11,7,8,7,8,10,7,10,7,6,8,7,6,29.309722,-98.3203,"TX","Bexar",16.6163018,18.85165654,19.57039079,23.54051609,24.91981684,27.39755686,29.2817951,29.94226205,28.63312958,24.7623543,20.91131476,17.82323468
7512,312547,389157,627154,502852,599210,615964,640847,646549,616387,606749,326737,56295,100,"lake",10,12,16,22,25,27,30,31,29,25,18,15,6,8,13,19,22,23,24,23,22,18,14,11,7,8,7,8,9,7,9,7,6,7,7,6,29.257046,-98.384045,"TX","Bexar",16.45266953,18.6726094,19.52418319,23.69997742,24.90900033,27.53554701,29.32195848,29.93490493,28.60171065,24.81140744,21.02546317,17.80285473
7902,2346628,1883269,2540741,2017872,2250452,2171611,2562462,2558752,2412627,156053,1500427,2064127,100,"lake",7,7,14,20,23,28,30,29,27,21,16,13,4,4,11,16,20,23,24,23,21,16,13,11,7,8,6,8,7,6,7,6,5,6,6,7,32.4607,-94.4852,"TX","Harrison",9.279059433,10.23661972,14.80591059,20.91732715,23.9146226,27.22407557,29.37445596,28.84523084,26.84508907,22.27321974,17.53176811,13.34534074
8042,5798625,6169239,6059606,2641463,3741249,5853962,6784388,5633208,5203764,4447534,3424030,2733123,100,"lake",4,1,11,16,21,26,26,25,22,15,12,12,1,-2,6,12,17,21,22,20,19,12,9,10,6,7,6,7,6,6,5,4,6,7,5,5,36.2811,-80.0603,"NC","Stokes",8.376965401,5.9960234,14.08308762,17.11173645,21.29093057,29.20072692,27.7762313,27.92048982,26.90117351,21.80469293,18.14910778,15.75772316
10075,777518,781975,698659,626645,625714,438098,454661,487834,512101,465575,434367,465553,100,"lake",-10,-15,-2,4,9,13,18,17,15,8,3,-2,-10,-15,-4,1,6,11,15,14,13,6,2,-2,9,8,8,8,7,5,6,6,6,8,8,9,47.5314,-90.9114,"MN","Cook",1.068140036,0.398818807,1.27966623,3.804793529,9.117731523,7.795152047,15.5741707,12.80623202,14.20754423,10.34044288,5.084023948,3.510964739
10148,0,9964,9665,1520,517,2778,5989,4938,6535,7295,4499,0,100,"lake",-10,-15,-2,5,10,14,18,17,16,8,3,-1,-10,-15,-4,2,8,12,16,15,14,6,2,-2,10,9,9,9,8,5,7,7,6,8,8,9,46.7644,-89.5669,"MI","Ontonagon",0.301187531,0.162097909,1.269733783,5.533043871,11.82385682,15.28289842,20.54354102,19.17057047,17.58575903,9.217096819,4.525359967,1.699215443
50450,13403,12790,25485,1262,10455,5556,20603,12952,15100,15213,21546,3615,100,"lake",-8,-12,-3,8,17,18,21,21,19,10,7,5,-9,-12,-4,4,13,16,18,17,16,7,5,4,9,9,9,9,7,6,6,5,5,7,8,7,43.471745,-76.493474,"NY","Oswego",2.070048763,1.126292823,2.083788642,5.484514684,12.91465151,17.0684128,21.46293112,23.71914687,21.86166643,14.26452647,9.815704019,6.329711256
55096,172244,166560,171133,149535,157733,147457,149685,150619,143911,149418,155551,164899,100,"lake",-5,-9,2,10,17,21,22,22,21,13,8,5,-6,-9,0,7,14,18,19,18,17,9,5,4,10,10,9,10,9,8,6,7,7,9,10,11,41.6317,-87.1728,"IN","PORTER",3.368643672,2.090539631,4.986147005,12.19820566,17.28702841,20.19456317,23.09609299,23.49068159,21.63484769,15.39306369,9.400528914,7.16342266
55154,434273,295954,650644,245747,415241,620163,658888,709662,634656,601548,532194,497116,100,"lake",9,10,17,21,24,27,29,30,28,23,16,13,6,7,13,18,21,23,24,23,22,17,13,11,6,7,6,7,7,5,7,5,4,5,6,6,30.1478,-97.2714,"TX","Bastrop",13.30234495,15.23408505,17.88712306,21.61309148,24.56664626,26.61288223,29.03115399,29.46677175,27.72735989,23.73355163,19.75615311,15.72847291
56068,3317688,2547907,2306168,2583959,3436965,2752408,3385793,3076317,1827774,1955247,3089635,2829173,100,"lake",-6,-10,1,8,14,18,21,21,20,12,7,3,-7,-11,-1,5,11,15,17,17,16,9,5,2,10,10,10,10,10,8,7,8,8,11,11,11,42.8492,-87.8336,"WI","Milwaukee",1.825542382,1.114723723,3.991052936,6.513232196,10.6691789,12.45115956,14.67128336,12.21100523,11.48798548,14.41734088,8.86799614,5.928170208
NA,0,0,0,0,0,0,0,0,0,0,0,0,100,"lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,508968,282462,497449,65818,468598,476976,385518,487789,511914,496642,469012,509177,100,"pond",1,1,7,9,11,20,22,23,20,13,4,-1,-2,-3,2,4,8,15,15,14,11,8,-1,-4,8,8,9,9,8,8,8,8,8,8,9,9,40.0195,-105.202,"CO","Boulder",2.462942297,3.201081371,4.833926086,6.248710717,6.568551965,9.835773555,12.58246774,14.54133563,12.16719819,9.124040287,4.85382863,2.968938603
620,901447,1350147,2110189,1726322,1127011,1957275,2360817,2311910,2151906,2241223,1993691,1620262,100,"pond",16,15,22,25,26,28,29,28,28,24,24,22,13,12,18,21,21,24,24,24,24,21,20,19,8,8,7,7,8,6,7,6,6,7,7,7,28.8419,-81.3256,"FL","Volusia",16.99519932,15.43617872,22.67422552,25.79908979,27.68294337,30.05972699,29.94812533,29.90590607,28.46447846,25.71700206,24.4078948,21.84342635
